# Fields: 
#	--> Must be present !!!
#	Name:
#	Unity P:kPa or bar  
#	--> Must be present !!!
#   IsoTherm_P0_Ref
#   IsoTherm_T0_Ref
#   IsoTherm_T0_Delta
#   IsoTherm_H0_Ref
#   IsoTherm_H0_Delta
# Saturation Table
# http://www.linde-gas.ro/ro/index.html
# Temp.   Press       Press     Density  Density          Enthalpy           Entropy  Entropy
#  °C      kPa         kPa       kg/m3    kg/m3     kJ/kg   kJ/kg  kJ/kg    kJ/kg K  kJ/kg K
#        liquid        gas      liquid     gas      Liquid  latent  gas      liquid    gas
Name:R407C
Unity P:kPa
IsoTherm_P0_Ref:0.5
IsoTherm_T0_Ref:-40
IsoTherm_T0_Delta:10
IsoTherm_H0_Ref:392
IsoTherm_H0_Delta:8
-31	179,37	132,45	1341,2	5,9622	157,40	235,60	393,00	0,83574	1,8232
-30	187,13	138,69	1338,1	6,2275	158,74	234,83	393,57	0,84123	1,8213
-29	195,15	145,16	1334,9	6,5021	160,08	234,05	394,13	0,8467	1,8195
-28	203,43	151,87	1331,6	6,7861	161,42	233,28	394,70	0,85216	1,82
-27	211,98	158,81	1328,4	7,0798	162,77	232,49	395,26	0,8576	1,8159
-26	220,81	166,01	1325,2	7,3835	164,11	231,72	395,83	0,86303	1,8142
-25	229,92	173,45	1321,9	7,6974	165,46	230,93	396,39	0,86845	1,8124
-24	239,32	181,16	1318,7	8,0217	166,81	230,13	396,94	0,87385	1,8107
-23	249,02	189,13	1315,4	8,3567	168,16	229,34	397,50	0,87924	1,8091
-22	259,01	197,37	1312,1	8,7027	169,52	228,53	398,05	0,88462	1,8074
-21	269,32	205,89	1308,8	9,06	170,88	227,72	398,60	0,88998	1,8058
-20	279,93	214,69	1305,5	9,4287	172,24	226,91	399,15	0,89533	1,8042
-19	290,86	223,79	1302,2	9,8092	173,60	226,10	399,70	0,90067	1,8026
-18	302,12	233,18	1298,9	10,202	174,96	225,28	400,24	0,90599	1,8011
-17	313,71	242,87	1295,5	10,607	176,33	224,45	400,78	0,9113	1,7995
-16	325,64	252,87	1292,2	11,024	177,70	223,62	401,32	0,9166	1,798
-15	337,92	263,19	1288,8	11,455	179,07	222,78	401,85	0,92189	1,7965
-14	350,54	273,84	1285,4	11,899	180,45	221,94	402,39	0,92717	1,7951
-13	363,52	284,81	1282,0	12,356	181,82	221,10	402,92	0,93244	1,7936
-12	376,87	296,12	1278,6	12,827	183,20	220,24	403,44	0,93769	1,7922
-11	390,59	307,78	1275,1	13,312	184,59	219,38	403,97	0,94294	1,7908
-10	404,68	319,78	1271,7	13,812	185,97	218,52	404,49	0,94817	1,7894
-9	419,16	332,14	1268,2	14,327	187,36	217,64	405,00	0,9534	1,788
-8	434,03	344,87	1264,7	14,857	188,75	216,77	405,52	0,95861	1,7867
-7	449,29	357,97	1261,2	15,403	190,15	215,88	406,03	0,96382	1,7853
-6	464,96	371,45	1257,7	15,964	191,55	214,98	406,53	0,96901	1,784
-5	481,05	385,32	1254,2	16,542	192,95	214,09	407,04	0,9742	1,7827
-4	497,55	399,58	1250,6	17,136	194,35	213,19	407,54	0,97938	1,7814
-3	514,47	414,24	1247,1	17,748	195,76	212,28	408,04	0,98454	1,7801
-2	531,83	429,31	1243,5	18,377	197,17	211,36	408,53	0,9897	1,7789
-1	549,63	444,80	1239,8	19,024	198,58	210,44	409,02	0,99486	1,7776
0	567,87	460,71	1236,2	19,689	200,00	209,51	409,51	1,00	1,7764
1	586,57	477,06	1232,6	20,373	201,42	208,57	409,99	1,0051	1,7752
2	605,72	493,84	1228,9	21,076	202,84	207,63	410,47	1,0103	1,774
3	625,35	511,07	1225,2	21,798	204,27	206,67	410,94	1,0154	1,7728
4	645,44	528,76	1221,5	22,541	205,70	205,71	411,41	1,0205	1,7716
5	666,02	546,91	1217,8	23,304	207,14	204,74	411,88	1,0256	1,7704
6	687,09	565,53	1214,0	24,089	208,58	203,76	412,34	1,0307	1,7692
7	708,66	584,63	1210,2	24,895	210,02	202,77	412,79	1,0358	1,7681
8	730,73	604,21	1206,4	25,723	211,47	201,78	413,25	1,0409	1,7669
9	753,31	624,30	1202,6	26,573	212,92	200,77	413,69	1,046	1,7658
10	776,41	644,88	1198,7	27,447	214,37	199,77	414,14	1,0511	1,7647
11	800,04	665,98	1194,9	28,345	215,83	198,75	414,58	1,0561	1,7636
12	824,20	687,60	1191,0	29,267	217,29	197,72	415,01	1,0612	1,7624
13	848,90	709,75	1187,0	30,213	218,76	196,68	415,44	1,0663	1,7613
14	874,15	732,44	1183,1	31,186	220,23	195,63	415,86	1,0713	1,7602
15	899,95	755,67	1179,1	32,184	221,71	194,57	416,28	1,0764	1,7591
16	926,32	779,46	1175,1	33,21	223,19	193,50	416,69	1,0814	1,758
17	953,26	803,81	1171,0	34,263	224,68	192,42	417,10	1,0865	1,757
18	980,79	828,73	1166,9	35,344	226,17	191,33	417,50	1,0915	1,7559
19	1008,90	854,24	1162,8	36,454	227,66	190,23	417,89	1,0966	1,7548
20	1037,60	880,34	1158,7	37,594	229,16	189,12	418,28	1,1016	1,7537
21	1066,90	907,04	1154,5	38,765	230,67	188,00	418,67	1,1067	1,7526
22	1096,80	934,35	1150,3	39,967	232,18	186,86	419,04	1,1117	1,7516
23	1127,40	962,27	1146,1	41,201	233,69	185,72	419,41	1,1167	1,7505
24	1158,50	990,83	1141,8	42,469	235,21	184,56	419,77	1,1218	1,7494
25	1190,30	1020,00	1137,5	43,77	236,74	183,39	420,13	1,1268	1,7483
26	1222,80	1049,90	1133,1	45,107	238,27	182,21	420,48	1,1318	1,7472
27	1255,90	1080,40	1128,8	46,479	239,81	181,01	420,82	1,1369	1,7462
28	1289,60	1111,50	1124,3	47,889	241,35	179,81	421,16	1,1419	1,7451
29	1324,00	1143,40	1119,9	49,337	242,90	178,58	421,48	1,1469	1,744
30	1359,10	1175,90	1115,4	50,824	244,46	177,34	421,80	1,152	1,7429
31	1394,90	1209,10	1110,8	52,352	246,02	176,09	422,11	1,157	1,7418
32	1431,40	1243,10	1106,2	53,921	247,59	174,82	422,41	1,1621	1,7407
33	1468,50	1277,70	1101,6	55,534	249,17	173,54	422,71	1,1671	1,7396
34	1506,40	1313,10	1096,9	57,19	250,75	172,24	422,99	1,1722	1,7385
35	1545,00	1349,20	1092,1	58,893	252,34	170,93	423,27	1,1772	1,7373
36	1584,30	1386,10	1087,4	60,643	253,94	169,59	423,53	1,1823	1,7362
37	1624,40	1423,70	1082,5	62,442	255,54	168,25	423,79	1,1873	1,735
38	1665,20	1462,10	1077,6	64,291	257,15	166,89	424,04	1,1924	1,7339
39	1706,70	1501,30	1072,7	66,193	258,77	165,50	424,27	1,1975	1,7327
40	1749,00	1541,30	1067,7	68,148	260,40	164,10	424,50	1,2025	1,7315
41	1792,10	1582,10	1062,6	70,16	262,04	162,67	424,71	1,2076	1,7303
42	1836,00	1623,70	1057,5	72,23	263,68	161,24	424,92	1,2127	1,7291
43	1880,60	1666,20	1052,3	74,359	265,34	159,77	425,11	1,2178	1,7279
44	1926,10	1709,50	1047,0	76,552	267,00	158,29	425,29	1,223	1,7266
45	1972,30	1753,60	1041,7	78,809	268,67	156,78	425,45	1,2281	1,7254
46	2019,40	1798,70	1036,3	81,134	270,35	155,25	425,60	1,2332	1,7241
47	2067,30	1844,60	1030,8	83,529	272,04	153,70	425,74	1,2384	1,7228
48	2116,00	1891,40	1025,3	85,997	273,75	152,12	425,87	1,2435	1,7215
49	2165,60	1939,10	1019,6	88,542	275,46	150,52	425,98	1,2487	1,7201
50	2216,00	1987,80	1013,9	91,166	277,18	148,89	426,07	1,2539	1,7187
51	2267,30	2037,40	1008,1	93,873	278,92	147,23	426,15	1,2591	1,7173
52	2319,40	2087,90	1002,2	96,668	280,67	145,55	426,22	1,2643	1,7159
53	2372,50	2139,40	996,2	99,553	282,43	143,83	426,26	1,2696	1,7144
54	2426,40	2191,90	990,1	102,53	284,20	142,09	426,29	1,2748	1,7129
55	2481,20	2245,40	983,9	105,62	285,99	140,30	426,29	1,2801	1,7113
56	2537,00	2300,00	977,6	108,8	287,79	138,49	426,28	1,2854	1,7097
57	2593,60	2355,60	971,2	112,1	289,61	136,64	426,25	1,2908	1,7081
58	2651,20	2412,20	964,6	115,52	291,44	134,75	426,19	1,2961	1,7064
59	2709,80	2469,90	957,9	119,06	293,29	132,82	426,11	1,3015	1,7047
60	2769,20	2528,70	951,1	122,73	295,16	130,85	426,01	1,3069	1,7029
61	2829,70	2588,60	944,1	126,54	297,05	128,82	425,87	1,3124	1,7011
62	2891,10	2649,70	936,9	130,5	298,96	126,76	425,72	1,3179	1,6992
63	2953,50	2711,90	929,6	134,62	300,88	124,65	425,53	1,3235	1,6972
64	3017,00	2775,30	922,1	138,91	302,83	122,48	425,31	1,329	1,6952
65	3081,40	2840,00	914,4	143,38	304,81	120,24	425,05	1,3347	1,6931
66	3146,80	2905,80	906,5	148,05	306,81	117,95	424,76	1,3404	1,6909
67	3213,30	2973,00	898,3	152,93	308,84	115,59	424,43	1,3461	1,6886
68	3280,80	3041,40	889,8	158,04	310,90	113,16	424,06	1,352	1,6862
69	3349,30	3111,20	881,1	163,39	312,99	110,66	423,65	1,3579	1,6838
70	3418,90	3182,30	872,1	169,03	315,12	108,06	423,18	1,3639	1,6811
71	3489,60	3254,90	862,7	174,96	317,29	105,37	422,66	1,3699	1,6784
72	3561,30	3328,90	852,9	181,22	319,51	102,56	422,07	1,3761	1,6755
73	3634,10	3404,40	842,7	187,86	321,77	99,65	421,42	1,3824	1,6724
74	3708,00	3481,40	832,0	194,92	324,09	96,61	420,70	1,3889	1,6692
75	3783,00	3560,10	820,8	202,44	326,48	93,41	419,89	1,3955	1,6657
76	3859,10	3640,50	808,8	210,51	328,94	90,04	418,98	1,4022	1,662
77	3936,20	3722,60	796,1	219,21	331,48	86,49	417,97	1,4092	1,658
78	4014,40	3806,60	782,5	228,65	334,13	82,69	416,82	1,4165	1,6536
79	4093,60	3892,60	767,7	238,98	336,91	78,60	415,51	1,4241	1,6489
80	4173,80	3980,80	751,6	250,41	339,84	74,17	414,01	1,4321	1,6436
