# Fields: 
#	Name:
#	Unity P:kPa or bar  
#	--> Must be present !!!
# Saturation Table
# 
# Temp.   Press       Press     Density  Density          Enthalpy           Entropy  Entropy
#  °C      kPa         kPa       kg/m3    kg/m3     kJ/kg   kJ/kg  kJ/kg    kJ/kg K  kJ/kg K
#        liquid        gas      liquid     gas      Liquid  latent  gas      liquid    gas
Name:R407C
Unity P:kPa
-9	413,8	326	1267,1	13,804	187,3	221,5	408,8	0,953	1,8025
-8	428,5	338,5	1263,3	14,311	188,7	220,7	409,3	0,9582	1,8014
-7	443,5	351,3	1259,6	14,831	190,1	219,9	409,9	0,9635	1,8003
-6	458,9	364,5	1255,9	15,368	191,5	219	410,5	0,9687	1,7992
-5	474,8	378,1	1252,1	15,919	192,9	218,2	411,1	0,9739	1,7981
-4	491	392,1	1248,4	16,487	194,3	217,4	411,7	0,9791	1,797
-3	507,7	406,5	1244,6	17,071	195,7	216,5	412,2	0,9843	1,7959
-2	524,8	421,2	1240,8	17,671	197,1	215,7	412,8	0,9896	1,7949
-1	542,3	436,4	1237	18,289	198,6	214,8	413,4	0,9948	1,7938
0	560,3	452	1233,2	18,924	200	213,9	413,9	1	1,7928
1	578,7	468	1229,4	19,577	201,4	213	414,5	1,0052	1,7918
2	597,6	484,5	1225,6	20,249	202,9	212,1	415	1,0104	1,7908
3	616,9	501,4	1221,8	20,939	204,3	211,2	415,6	1,0156	1,7898
4	636,7	518,7	1217,9	21,649	205,8	210,3	416,1	1,0209	1,7888
5	657	536,6	1214,1	22,378	207,3	209,4	416,6	1,0261	1,7879
6	677,8	554,8	1210,2	23,127	208,7	208,4	417,2	1,0313	1,7869
7	699	573,6	1206,3	23,898	210,2	207,5	417,7	1,0365	1,7859
8	720,8	592,8	1202,4	24,689	211,7	206,5	418,2	1,0418	1,785
9	743	612,5	1198,5	25,502	213,2	205,6	418,8	1,047	1,7841
10	765,8	632,8	1194,6	26,338	214,7	204,6	419,3	1,0522	1,7831
11	789,1	653,5	1190,7	27,196	216,2	203,6	419,8	1,0574	1,7822
12	812,9	674,7	1186,8	28,078	217,7	202,6	420,3	1,0627	1,7813
13	837,3	696,5	1182,8	28,984	219,2	201,6	420,8	1,0679	1,7804
14	862,2	718,8	1178,8	29,914	220,8	200,5	421,3	1,0732	1,7794
15	887,6	741,7	1174,8	30,87	222,3	199,5	421,8	1,0784	1,7785
16	913,6	765,1	1170,8	31,852	223,8	198,4	422,3	1,0837	1,7776
17	940,2	789,1	1166,8	32,86	225,4	197,4	422,7	1,0889	1,7767
18	967,3	813,6	1162,8	33,896	226,9	196,3	423,2	1,0942	1,7758
19	995,1	838,7	1158,7	34,96	228,5	195,2	423,7	1,0995	1,7749
20	1023,4	864,4	1154,7	36,052	230,1	194,1	424,1	1,1047	1,774
21	1052,3	890,7	1150,6	37,175	231,6	193	424,6	1,11	1,7731
22	1081,8	917,6	1146,5	38,328	233,2	191,8	425,1	1,1153	1,7722
23	1112	945,1	1142,3	39,512	234,8	190,7	425,5	1,1206	1,7713
24	1142,7	973,3	1138,2	40,728	236,4	189,5	425,9	1,1259	1,7704
25	1174,1	1002,1	1134	41,977	238	188,3	426,4	1,1312	1,7695
26	1206,1	1031,5	1129,9	43,261	239,7	187,1	426,8	1,1366	1,7686
27	1238,8	1061,6	1125,6	44,579	241,3	185,9	427,2	1,1419	1,7677
28	1272,1	1092,3	1121,4	45,934	242,9	184,7	427,6	1,1473	1,7668
29	1306	1123,7	1117,2	47,325	244,6	183,4	428	1,1526	1,7659
30	1340,7	1155,9	1112,9	48,755	246,2	182,1	428,4	1,158	1,7649
31	1376	1188,7	1108,6	50,225	247,9	180,8	428,7	1,1634	1,764
32	1412	1222,2	1104,3	51,735	249,6	179,5	429,1	1,1688	1,763
33	1448,7	1256,4	1099,9	53,287	251,3	178,2	429,5	1,1742	1,7621
34	1486,1	1291,4	1095,5	54,883	253	176,9	429,8	1,1796	1,7611
35	1524,2	1327,1	1091,1	56,523	254,7	175,5	430,2	1,185	1,7602
36	1563	1363,5	1086,7	58,209	256,4	174,1	430,5	1,1905	1,7592
37	1602,5	1400,7	1082,2	59,943	258,1	172,7	430,8	1,1959	1,7582
38	1642,8	1438,7	1077,7	61,726	259,9	171,3	431,1	1,2014	1,7572
39	1683,8	1477,5	1073,2	63,561	261,6	169,8	431,4	1,2069	1,7562
40	1725,5	1517	1068,6	65,448	263,4	168,3	431,7	1,2125	1,7551
41	1768	1557,4	1064	67,39	265,2	166,8	432	1,218	1,7541
42	1811,3	1598,6	1059,4	69,388	267	165,3	432,3	1,2236	1,753
43	1855,3	1640,6	1054,7	71,446	268,8	163,7	432,5	1,2292	1,7519
44	1900,2	1683,5	1050	73,565	270,6	162,2	432,8	1,2348	1,7508
45	1945,8	1727,2	1045,2	75,747	272,5	160,5	433	1,2404	1,7497
46	1992,2	1771,7	1040,4	77,994	274,3	158,9	433,2	1,2461	1,7485
47	2039,4	1817,2	1035,5	80,311	276,2	157,2	433,4	1,2517	1,7474
48	2087,4	1863,5	1030,6	82,699	278,1	155,5	433,6	1,2575	1,7462
49	2136,2	1910,8	1025,7	85,161	280	153,8	433,8	1,2632	1,7449
50	2185,9	1959	1020,7	87,701	281,9	152	433,9	1,269	1,7437
51	2236,4	2008,1	1015,6	90,321	283,8	150,2	434,1	1,2748	1,7424
52	2287,7	2058,1	1010,5	93,027	285,8	148,4	434,2	1,2806	1,7411
53	2339,9	2109,1	1005,3	95,82	287,7	146,5	434,3	1,2865	1,7397
54	2392,9	2161,1	1000	98,707	289,7	144,6	434,4	1,2924	1,7384
55	2446,8	2214,1	994,7	101,691	291,7	142,7	434,4	1,2984	1,7369
56	2501,6	2268,1	989,3	104,777	293,8	140,7	434,5	1,3044	1,7355
57	2557,3	2323,1	983,8	107,97	295,8	138,6	434,5	1,3105	1,734
58	2613,8	2379,1	978,2	111,277	297,9	136,6	434,5	1,3166	1,7324
59	2671,2	2436,2	972,6	114,703	300	134,4	434,4	1,3227	1,7308
60	2729,5	2494,4	966,8	118,255	302,2	132,2	434,4	1,3289	1,7291
61	2788,7	2553,6	961	121,941	304,3	130	434,3	1,3352	1,7274
62	2848,8	2614	955	125,768	306,5	127,7	434,2	1,3415	1,7256
63	2909,9	2675,4	948,9	129,746	308,7	125,3	434,1	1,3479	1,7238
64	2971,8	2738	942,7	133,884	311	122,9	433,9	1,3544	1,7219
65	3034,7	2801,8	936,3	138,194	313,3	120,4	433,7	1,3609	1,7199
66	3098,5	2866,8	929,8	142,687	315,6	117,9	433,5	1,3675	1,7178
67	3163,2	2932,9	923,2	147,378	318	115,2	433,2	1,3743	1,7157
68	3228,8	3000,3	916,3	152,282	320,4	112,5	432,9	1,3811	1,7134
69	3295,4	3068,9	909,3	157,416	322,8	109,7	432,5	1,388	1,7111
70	3362,9	3138,8	902	162,8	325,3	106,8	432,1	1,395	1,7086
71	3431,3	3210,1	894,5	168,458	327,9	103,8	431,6	1,4022	1,706
72	3500,6	3282,6	886,7	174,415	330,5	100,6	431,1	1,4095	1,7033
73	3570,8	3356,5	878,6	180,703	333,1	97,4	430,5	1,4169	1,7004
74	3642	3431,8	870,1	187,358	335,9	94	429,9	1,4246	1,6973
75	3714	3508,6	861,3	194,425	338,7	90,4	429,2	1,4324	1,6941
76	3786,9	3586,9	852	201,958	341,6	86,7	428,3	1,4404	1,6906
77	3860,6	3666,7	842,1	210,021	344,6	82,8	427,4	1,4487	1,6869
78	3935,2	3748,1	831,6	218,698	347,8	78,6	426,4	1,4573	1,6829
79	4010,5	3831,1	820,3	228,096	351	74,2	425,2	1,4663	1,6785
